x,y,label,lane,dose,seed
12.031253,2.863977,9,topic-transformer,control,2
9.614081,1.9855338,2,topic-transformer,control,2
13.45379,3.0025074,9,topic-transformer,control,2
9.257395,9.11203,7,topic-transformer,control,2
8.06161,10.852376,7,topic-transformer,control,2
9.7473345,6.441346,7,topic-transformer,control,2
8.462833,9.372613,7,topic-transformer,control,2
8.568548,10.595897,7,topic-transformer,control,2
10.814489,-3.100314,5,topic-transformer,control,2
7.982447,11.052401,7,topic-transformer,control,2
11.093426,-3.64187,5,topic-transformer,control,2
8.857782,-4.567913,4,topic-transformer,control,2
12.231446,3.348414,9,topic-transformer,control,2
9.592654,-4.097553,4,topic-transformer,control,2
11.493824,4.2173185,6,topic-transformer,control,2
-3.499589,11.159177,1,topic-transformer,control,2
9.720209,2.2480052,0,topic-transformer,control,2
10.130084,-4.1770096,4,topic-transformer,control,2
-3.5705652,11.780512,1,topic-transformer,control,2
9.948836,7.3237677,7,topic-transformer,control,2
11.279832,1.875501,6,topic-transformer,control,2
10.885348,1.202371,2,topic-transformer,control,2
-3.4925525,10.560453,1,topic-transformer,control,2
10.46154,3.1066506,0,topic-transformer,control,2
9.811381,0.96695834,2,topic-transformer,control,2
8.126805,10.723997,7,topic-transformer,control,2
9.216216,9.352302,7,topic-transformer,control,2
9.558951,-3.8968327,4,topic-transformer,control,2
8.823597,8.943339,7,topic-transformer,control,2
8.576326,10.008353,7,topic-transformer,control,2
-3.5661354,11.498699,1,topic-transformer,control,2
9.08427,7.299646,7,topic-transformer,control,2
10.127666,-0.12360582,2,topic-transformer,control,2
13.56147,3.0288715,9,topic-transformer,control,2
8.568468,9.803956,7,topic-transformer,control,2
-3.5934348,11.429921,1,topic-transformer,control,2
10.772123,4.2171154,0,topic-transformer,control,2
12.485105,3.532083,9,topic-transformer,control,2
10.612463,4.475733,0,topic-transformer,control,2
7.0221577,6.4942727,8,topic-transformer,control,2
13.050571,2.6141422,9,topic-transformer,control,2
11.047235,1.7471583,6,topic-transformer,control,2
13.089348,2.6032891,9,topic-transformer,control,2
8.654655,10.149786,7,topic-transformer,control,2
9.29688,-4.44923,4,topic-transformer,control,2
10.598009,2.7894356,0,topic-transformer,control,2
9.642184,0.8757534,2,topic-transformer,control,2
10.122714,1.3265171,0,topic-transformer,control,2
8.076889,10.927215,7,topic-transformer,control,2
10.738839,-3.6701126,5,topic-transformer,control,2
9.328902,7.2957177,7,topic-transformer,control,2
-3.4730966,9.794465,1,topic-transformer,control,2
9.602365,1.6345537,2,topic-transformer,control,2
8.791311,-4.3416967,4,topic-transformer,control,2
9.6616955,7.493948,7,topic-transformer,control,2
-3.5719175,11.184074,1,topic-transformer,control,2
9.6268,3.2772691,0,topic-transformer,control,2
9.524879,7.850834,7,topic-transformer,control,2
9.486269,6.7655926,7,topic-transformer,control,2
8.773071,-4.6435747,4,topic-transformer,control,2
9.057313,8.394273,7,topic-transformer,control,2
10.226272,-0.55817807,5,topic-transformer,control,2
-3.4042056,9.738947,1,topic-transformer,control,2
9.446018,-4.4588284,4,topic-transformer,control,2
9.496777,5.40622,7,topic-transformer,control,2
-3.4174194,10.403849,1,topic-transformer,control,2
9.473274,4.8512335,0,topic-transformer,control,2
9.15501,8.649332,7,topic-transformer,control,2
8.561815,10.611788,7,topic-transformer,control,2
9.92227,0.7676455,2,topic-transformer,control,2
-3.5924606,11.380935,1,topic-transformer,control,2
9.617414,1.9651909,2,topic-transformer,control,2
9.450034,5.4921184,8,topic-transformer,control,2
-3.4486766,9.794311,1,topic-transformer,control,2
9.271425,6.378822,8,topic-transformer,control,2
9.964671,2.5524426,2,topic-transformer,control,2
10.862808,-3.1757567,5,topic-transformer,control,2
6.6620975,5.9675574,3,topic-transformer,control,2
13.91993,5.065515,6,topic-transformer,control,2
10.164387,-0.448577,5,topic-transformer,control,2
10.769512,-3.147593,5,topic-transformer,control,2
13.87242,4.020503,9,topic-transformer,control,2
10.522052,-4.767672,5,topic-transformer,control,2
10.199319,1.2101337,9,topic-transformer,control,2
9.717018,2.6258302,0,topic-transformer,control,2
-3.5142405,10.976191,1,topic-transformer,control,2
10.44168,4.098646,0,topic-transformer,control,2
9.439229,-3.8396518,4,topic-transformer,control,2
13.463172,5.0477905,6,topic-transformer,control,2
11.532484,-3.7263749,5,topic-transformer,control,2
14.121445,4.9524035,6,topic-transformer,control,2
13.947136,3.9808905,9,topic-transformer,control,2
11.531204,1.8756444,6,topic-transformer,control,2
7.1453,6.6816278,8,topic-transformer,control,2
10.103081,2.8199396,0,topic-transformer,control,2
6.627833,5.938415,3,topic-transformer,control,2
14.009778,4.243076,9,topic-transformer,control,2
10.037036,1.3880979,2,topic-transformer,control,2
8.894499,7.78386,7,topic-transformer,control,2
14.053175,5.035684,6,topic-transformer,control,2
10.683162,0.7120248,2,topic-transformer,control,2
8.883489,9.550235,7,topic-transformer,control,2
12.462782,2.745971,9,topic-transformer,control,2
8.462253,10.610694,7,topic-transformer,control,2
-3.3675225,10.309572,1,topic-transformer,control,2
8.106633,10.867493,7,topic-transformer,control,2
11.711467,3.8973782,0,topic-transformer,control,2
9.425005,5.7002506,0,topic-transformer,control,2
10.259506,-1.5254071,4,topic-transformer,control,2
10.939304,-3.2450259,5,topic-transformer,control,2
10.716192,-4.679133,5,topic-transformer,control,2
10.685252,2.7454252,0,topic-transformer,control,2
8.911188,-4.2610016,4,topic-transformer,control,2
9.581488,3.4591193,0,topic-transformer,control,2
12.431814,3.651158,9,topic-transformer,control,2
9.024849,7.8842826,7,topic-transformer,control,2
6.9011607,6.4467263,8,topic-transformer,control,2
9.557967,-4.014085,4,topic-transformer,control,2
11.482975,-4.3075156,5,topic-transformer,control,2
8.922905,9.029737,7,topic-transformer,control,2
-3.5925715,11.187015,1,topic-transformer,control,2
13.201131,4.5483375,6,topic-transformer,control,2
9.432219,5.5996447,0,topic-transformer,control,2
10.180508,-1.023936,4,topic-transformer,control,2
-3.6473675,11.783198,1,topic-transformer,control,2
9.768663,4.862286,0,topic-transformer,control,2
10.836938,-4.6493726,5,topic-transformer,control,2
12.312776,3.569096,9,topic-transformer,control,2
13.880894,3.7408445,9,topic-transformer,control,2
10.0574255,0.8548121,2,topic-transformer,control,2
8.5975895,9.744621,7,topic-transformer,control,2
13.669551,3.1027489,9,topic-transformer,control,2
6.5805254,5.8877916,3,topic-transformer,control,2
11.355548,-4.296508,5,topic-transformer,control,2
-3.3947737,10.673582,1,topic-transformer,control,2
9.118525,8.405713,7,topic-transformer,control,2
9.710728,4.025301,0,topic-transformer,control,2
8.150993,10.772222,7,topic-transformer,control,2
8.219674,10.834578,7,topic-transformer,control,2
9.83753,2.9440398,0,topic-transformer,control,2
7.305184,6.883627,8,topic-transformer,control,2
12.7467,3.415201,9,topic-transformer,control,2
9.1828575,7.211208,7,topic-transformer,control,2
9.75645,4.5677094,0,topic-transformer,control,2
10.055901,4.0788627,0,topic-transformer,control,2
-3.4456825,10.144966,1,topic-transformer,control,2
10.951637,2.453272,0,topic-transformer,control,2
-3.5304306,10.708874,1,topic-transformer,control,2
8.508538,8.822657,7,topic-transformer,control,2
7.128463,6.596569,8,topic-transformer,control,2
14.061196,4.5172553,6,topic-transformer,control,2
8.594056,9.614749,7,topic-transformer,control,2
7.9271545,10.123191,7,topic-transformer,control,2
11.479057,-4.2700434,5,topic-transformer,control,2
9.460172,6.2277746,0,topic-transformer,control,2
14.219772,4.814168,9,topic-transformer,control,2
9.211259,9.269125,7,topic-transformer,control,2
7.9489484,11.083185,7,topic-transformer,control,2
9.733168,3.0807655,2,topic-transformer,control,2
10.178954,-0.81333333,5,topic-transformer,control,2
10.679479,-4.7725525,5,topic-transformer,control,2
-3.4601998,11.0514145,1,topic-transformer,control,2
8.479772,8.967846,7,topic-transformer,control,2
9.158323,8.774234,7,topic-transformer,control,2
9.562363,3.0424933,0,topic-transformer,control,2
9.232541,8.580772,7,topic-transformer,control,2
10.610283,-4.936663,5,topic-transformer,control,2
9.761488,0.71392924,2,topic-transformer,control,2
-3.4870663,9.795191,1,topic-transformer,control,2
12.856784,2.5638556,9,topic-transformer,control,2
10.566049,3.7003493,0,topic-transformer,control,2
8.702801,-4.671209,4,topic-transformer,control,2
10.20884,-1.1701707,5,topic-transformer,control,2
10.609938,-3.9623237,5,topic-transformer,control,2
10.0883665,0.8488955,2,topic-transformer,control,2
9.582559,3.2062883,0,topic-transformer,control,2
9.543836,3.3048909,0,topic-transformer,control,2
8.424261,8.948552,7,topic-transformer,control,2
13.68781,3.2995477,9,topic-transformer,control,2
8.789095,-4.557756,4,topic-transformer,control,2
10.990061,1.0905114,3,topic-transformer,control,2
9.617487,0.99839926,2,topic-transformer,control,2
9.549652,-3.9335322,4,topic-transformer,control,2
11.059585,-3.3727899,5,topic-transformer,control,2
10.195823,-1.5368764,4,topic-transformer,control,2
8.460475,9.021348,7,topic-transformer,control,2
6.7494636,6.121789,3,topic-transformer,control,2
11.432784,-4.078444,5,topic-transformer,control,2
-3.40135,10.089892,1,topic-transformer,control,2
12.897599,2.5201628,9,topic-transformer,control,2
10.799097,0.84919506,2,topic-transformer,control,2
9.576517,6.7134924,7,topic-transformer,control,2
-3.5511703,11.598674,1,topic-transformer,control,2
12.550635,3.6231835,9,topic-transformer,control,2
6.9690585,6.287976,8,topic-transformer,control,2
10.0515785,0.01912654,2,topic-transformer,control,2
14.00044,4.261529,9,topic-transformer,control,2
11.53796,1.922897,6,topic-transformer,control,2
9.04622,8.763195,7,topic-transformer,control,2
10.8411,-2.9833307,5,topic-transformer,control,2
13.564419,3.223493,9,topic-transformer,control,2
9.888847,7.240948,7,topic-transformer,control,2
8.616947,9.621026,7,topic-transformer,control,2
10.173692,-0.029551134,2,topic-transformer,control,2
7.6877303,7.686943,8,topic-transformer,control,2
10.728599,-3.5589275,5,topic-transformer,control,2
8.638495,9.633527,7,topic-transformer,control,2
-3.4699268,9.768523,1,topic-transformer,control,2
9.606865,7.1456714,7,topic-transformer,control,2
11.883125,3.811434,9,topic-transformer,control,2
12.146197,3.131173,9,topic-transformer,control,2
12.335711,3.6128495,9,topic-transformer,control,2
8.128495,10.619289,7,topic-transformer,control,2
7.253173,6.8412704,8,topic-transformer,control,2
9.4613085,4.7718153,0,topic-transformer,control,2
8.1611805,9.086661,7,topic-transformer,control,2
7.2316093,6.793572,8,topic-transformer,control,2
7.914238,11.162489,7,topic-transformer,control,2
10.591144,-4.838557,4,topic-transformer,control,2
10.709983,4.1298027,0,topic-transformer,control,2
11.021239,2.0024993,6,topic-transformer,control,2
6.6889606,5.9961233,3,topic-transformer,control,2
13.635753,3.1179745,9,topic-transformer,control,2
13.201232,2.6826282,9,topic-transformer,control,2
9.755207,5.97666,0,topic-transformer,control,2
14.007888,4.5897694,6,topic-transformer,control,2
10.985245,1.6838706,2,topic-transformer,control,2
9.864926,3.2689438,0,topic-transformer,control,2
9.697576,1.1124976,2,topic-transformer,control,2
12.372423,3.488313,9,topic-transformer,control,2
9.848473,4.3839707,0,topic-transformer,control,2
-3.4423933,9.803594,1,topic-transformer,control,2
8.753138,-4.685807,4,topic-transformer,control,2
9.299584,9.376224,7,topic-transformer,control,2
10.553771,-4.0815263,4,topic-transformer,control,2
-3.3340588,10.252387,1,topic-transformer,control,2
10.229774,-1.1513897,4,topic-transformer,control,2
12.872937,4.0885863,6,topic-transformer,control,2
14.093483,4.956822,6,topic-transformer,control,2
10.654244,3.4035888,0,topic-transformer,control,2
9.692076,6.503542,7,topic-transformer,control,2
8.994236,9.805634,7,topic-transformer,control,2
7.9923263,9.862721,7,topic-transformer,control,2
8.116176,10.601059,7,topic-transformer,control,2
12.283015,3.3688335,9,topic-transformer,control,2
11.186073,-3.6727498,5,topic-transformer,control,2
10.186426,-0.9802053,5,topic-transformer,control,2
7.000856,6.2605886,3,topic-transformer,control,2
9.091206,6.2055693,8,topic-transformer,control,2
-3.4569237,9.832886,1,topic-transformer,control,2
6.6125813,5.925199,3,topic-transformer,control,2
7.6487217,7.672865,8,topic-transformer,control,2
-3.331381,10.323985,1,topic-transformer,control,2
13.813778,4.0814724,9,topic-transformer,control,2
-3.5508127,11.27098,1,topic-transformer,control,2
10.6623125,-4.877042,5,topic-transformer,control,2
9.091057,8.694651,7,topic-transformer,control,2
9.551681,3.5581388,8,topic-transformer,control,2
10.381854,-1.8489411,4,topic-transformer,control,2
6.551637,5.862273,3,topic-transformer,control,2
8.899752,-4.248246,4,topic-transformer,control,2
7.1687565,6.693253,8,topic-transformer,control,2
10.505946,-3.9648814,5,topic-transformer,control,2
10.481906,-4.4604144,4,topic-transformer,control,2
8.002279,10.301176,7,topic-transformer,control,2
9.499772,5.599784,0,topic-transformer,control,2
10.890768,-3.534796,5,topic-transformer,control,2
7.35612,6.6294994,8,topic-transformer,control,2
-3.4578505,10.127112,1,topic-transformer,control,2
8.2435255,10.60434,7,topic-transformer,control,2
-3.5207205,11.117208,1,topic-transformer,control,2
13.370349,3.0294394,9,topic-transformer,control,2
9.442479,5.0837216,7,topic-transformer,control,2
8.997418,7.9162903,7,topic-transformer,control,2
10.205536,1.2091123,9,topic-transformer,control,2
8.680938,-4.6276197,4,topic-transformer,control,2
11.08785,-3.6562054,5,topic-transformer,control,2
-3.5730474,11.077585,1,topic-transformer,control,2
9.710103,-4.143333,4,topic-transformer,control,2
9.038522,6.1614504,8,topic-transformer,control,2
11.609785,3.978198,0,topic-transformer,control,2
10.434135,3.545043,0,topic-transformer,control,2
10.77676,3.5280228,0,topic-transformer,control,2
8.958821,9.813978,7,topic-transformer,control,2
-3.5202074,11.2668915,1,topic-transformer,control,2
9.608142,1.3154062,2,topic-transformer,control,2
8.0648155,10.739823,7,topic-transformer,control,2
9.516325,-3.8952532,4,topic-transformer,control,2
10.184613,-0.5488407,5,topic-transformer,control,2
11.373119,-4.387068,5,topic-transformer,control,2
10.768713,-3.7986007,5,topic-transformer,control,2
10.988465,-3.3278925,5,topic-transformer,control,2
9.373589,4.6397448,0,topic-transformer,control,2
9.894148,6.2019653,0,topic-transformer,control,2
13.450782,5.121641,6,topic-transformer,control,2
10.75353,-2.881273,5,topic-transformer,control,2
10.598398,0.9313453,2,topic-transformer,control,2
10.249105,-1.5597644,4,topic-transformer,control,2
-3.5262797,10.522287,1,topic-transformer,control,2
7.926749,11.139428,7,topic-transformer,control,2
9.855275,7.460034,7,topic-transformer,control,2
7.7347336,7.8020935,8,topic-transformer,control,2
10.566126,3.2869656,0,topic-transformer,control,2
10.040802,6.2527633,0,topic-transformer,control,2
8.667915,-4.6767144,4,topic-transformer,control,2
13.986607,5.1525116,6,topic-transformer,control,2
13.659637,3.0787344,9,topic-transformer,control,2
11.474057,1.9453051,6,topic-transformer,control,2
10.174922,-0.6049244,5,topic-transformer,control,2
10.477418,4.0444202,0,topic-transformer,control,2
11.096647,1.2768734,6,topic-transformer,control,2
9.257703,8.505366,7,topic-transformer,control,2
10.391256,-1.952706,4,topic-transformer,control,2
6.4771852,5.787801,3,topic-transformer,control,2
10.10729,-0.031427253,2,topic-transformer,control,2
8.585804,10.372938,7,topic-transformer,control,2
8.338502,10.51724,7,topic-transformer,control,2
11.243324,2.0579321,6,topic-transformer,control,2
