x,y,label,lane,dose,seed
18.106792,1.3457332,4,topic-transformer,alpha=1,1
0.71259063,3.0827196,7,topic-transformer,alpha=1,1
1.6824689,1.7555603,7,topic-transformer,alpha=1,1
18.528606,4.7102556,9,topic-transformer,alpha=1,1
18.292156,4.447161,9,topic-transformer,alpha=1,1
11.801657,-1.5513763,0,topic-transformer,alpha=1,1
17.86889,4.749159,6,topic-transformer,alpha=1,1
6.5731287,9.616122,8,topic-transformer,alpha=1,1
18.831568,2.7879505,7,topic-transformer,alpha=1,1
-9.29426,-0.7290854,1,topic-transformer,alpha=1,1
16.98356,1.5534056,6,topic-transformer,alpha=1,1
4.012656,4.324614,6,topic-transformer,alpha=1,1
12.938735,-1.1806087,0,topic-transformer,alpha=1,1
16.806845,9.055158,9,topic-transformer,alpha=1,1
17.0466,1.5189102,6,topic-transformer,alpha=1,1
7.2683635,0.21417366,5,topic-transformer,alpha=1,1
1.8521215,5.758478,7,topic-transformer,alpha=1,1
0.98315674,4.403757,7,topic-transformer,alpha=1,1
13.952538,-0.83021593,5,topic-transformer,alpha=1,1
6.484691,9.688202,8,topic-transformer,alpha=1,1
11.869183,-1.2651561,0,topic-transformer,alpha=1,1
1.8872136,5.7809987,7,topic-transformer,alpha=1,1
17.18214,1.4108304,6,topic-transformer,alpha=1,1
7.304742,0.17502578,7,topic-transformer,alpha=1,1
16.747944,8.439504,9,topic-transformer,alpha=1,1
3.9806104,2.9895084,6,topic-transformer,alpha=1,1
6.8713813,9.360288,8,topic-transformer,alpha=1,1
0.7369996,3.693367,7,topic-transformer,alpha=1,1
0.8367632,4.17816,2,topic-transformer,alpha=1,1
1.8684103,1.8059876,8,topic-transformer,alpha=1,1
18.261978,1.9011256,9,topic-transformer,alpha=1,1
13.730785,-0.9101563,2,topic-transformer,alpha=1,1
16.814533,8.763205,9,topic-transformer,alpha=1,1
1.2546577,1.961519,7,topic-transformer,alpha=1,1
0.9745002,2.4228237,7,topic-transformer,alpha=1,1
18.076023,1.5689763,7,topic-transformer,alpha=1,1
6.3829083,0.38565367,7,topic-transformer,alpha=1,1
0.82825637,4.213616,7,topic-transformer,alpha=1,1
19.018879,3.7055323,5,topic-transformer,alpha=1,1
11.953965,-1.5934746,7,topic-transformer,alpha=1,1
16.240992,0.049364395,5,topic-transformer,alpha=1,1
19.082977,3.6521325,4,topic-transformer,alpha=1,1
18.521309,2.5815818,9,topic-transformer,alpha=1,1
19.004877,3.891167,4,topic-transformer,alpha=1,1
3.7300766,3.133172,6,topic-transformer,alpha=1,1
-9.044574,0.9310173,1,topic-transformer,alpha=1,1
13.882716,-0.82641184,0,topic-transformer,alpha=1,1
18.990587,3.1566706,4,topic-transformer,alpha=1,1
-9.213379,0.203206,1,topic-transformer,alpha=1,1
11.882758,-1.6229355,7,topic-transformer,alpha=1,1
17.444672,1.4341679,6,topic-transformer,alpha=1,1
4.0668178,2.848031,2,topic-transformer,alpha=1,1
-9.47633,-1.4881556,1,topic-transformer,alpha=1,1
12.408208,-1.1176565,0,topic-transformer,alpha=1,1
12.01935,-1.3158269,2,topic-transformer,alpha=1,1
3.8581185,0.47635725,7,topic-transformer,alpha=1,1
5.5943465,0.5544635,7,topic-transformer,alpha=1,1
19.013681,3.8465264,4,topic-transformer,alpha=1,1
2.7038732,0.66055065,7,topic-transformer,alpha=1,1
4.0844564,0.69882995,7,topic-transformer,alpha=1,1
-9.28044,-0.84712666,1,topic-transformer,alpha=1,1
3.1586576,5.8834805,7,topic-transformer,alpha=1,1
3.640478,5.5047007,2,topic-transformer,alpha=1,1
17.267649,7.2135286,9,topic-transformer,alpha=1,1
2.609704,0.74339855,7,topic-transformer,alpha=1,1
-9.185347,0.57371014,1,topic-transformer,alpha=1,1
12.962982,-1.0427696,0,topic-transformer,alpha=1,1
18.450296,2.423059,9,topic-transformer,alpha=1,1
5.608067,0.5655877,0,topic-transformer,alpha=1,1
3.9184828,5.1293054,8,topic-transformer,alpha=1,1
16.947615,8.12409,9,topic-transformer,alpha=1,1
1.0662111,3.6222906,6,topic-transformer,alpha=1,1
16.85799,8.94396,9,topic-transformer,alpha=1,1
2.9917972,5.95614,7,topic-transformer,alpha=1,1
19.0152,2.5261467,4,topic-transformer,alpha=1,1
15.694262,0.1725695,0,topic-transformer,alpha=1,1
17.824436,1.1113861,2,topic-transformer,alpha=1,1
18.625826,5.376048,0,topic-transformer,alpha=1,1
0.6689198,3.4401274,7,topic-transformer,alpha=1,1
7.3722434,0.23558266,5,topic-transformer,alpha=1,1
6.3007894,0.35319853,7,topic-transformer,alpha=1,1
-9.580828,-1.5984834,1,topic-transformer,alpha=1,1
0.7142263,3.187132,2,topic-transformer,alpha=1,1
18.249191,6.0697503,4,topic-transformer,alpha=1,1
3.9694047,0.63649184,7,topic-transformer,alpha=1,1
-9.42388,-1.261882,1,topic-transformer,alpha=1,1
1.0535588,3.660368,0,topic-transformer,alpha=1,1
7.129597,0.13924973,7,topic-transformer,alpha=1,1
2.2162814,5.9600425,7,topic-transformer,alpha=1,1
18.744373,5.0313954,4,topic-transformer,alpha=1,1
0.804537,3.8064852,7,topic-transformer,alpha=1,1
3.0804758,5.9313707,5,topic-transformer,alpha=1,1
-9.473174,-1.494736,1,topic-transformer,alpha=1,1
18.134336,6.1930866,4,topic-transformer,alpha=1,1
11.782491,-1.6004765,7,topic-transformer,alpha=1,1
-9.149356,0.78674555,1,topic-transformer,alpha=1,1
1.3217859,5.0293365,0,topic-transformer,alpha=1,1
0.7232099,2.9334903,7,topic-transformer,alpha=1,1
1.2199368,2.0635023,7,topic-transformer,alpha=1,1
15.381278,-0.1439282,2,topic-transformer,alpha=1,1
-9.202226,0.3139273,1,topic-transformer,alpha=1,1
6.604309,0.34156027,2,topic-transformer,alpha=1,1
2.345019,6.0502634,8,topic-transformer,alpha=1,1
-9.555457,-1.5646986,1,topic-transformer,alpha=1,1
2.5065248,6.142975,8,topic-transformer,alpha=1,1
15.788051,0.2627942,2,topic-transformer,alpha=1,1
15.7068815,-0.24146333,5,topic-transformer,alpha=1,1
5.274711,10.171325,3,topic-transformer,alpha=1,1
17.052183,1.5929463,6,topic-transformer,alpha=1,1
3.1781075,5.83602,5,topic-transformer,alpha=1,1
18.982418,2.457994,5,topic-transformer,alpha=1,1
18.550863,5.2369976,9,topic-transformer,alpha=1,1
16.734531,0.20479304,5,topic-transformer,alpha=1,1
18.983341,3.669311,9,topic-transformer,alpha=1,1
15.732761,0.1366825,0,topic-transformer,alpha=1,1
-9.19557,0.26417387,1,topic-transformer,alpha=1,1
1.397772,2.4397001,0,topic-transformer,alpha=1,1
18.65022,5.52554,4,topic-transformer,alpha=1,1
4.0403495,2.919625,6,topic-transformer,alpha=1,1
17.985643,1.1847247,5,topic-transformer,alpha=1,1
17.879961,4.6978774,6,topic-transformer,alpha=1,1
17.284918,7.1689777,9,topic-transformer,alpha=1,1
4.128675,2.7592466,6,topic-transformer,alpha=1,1
7.001109,9.221774,8,topic-transformer,alpha=1,1
4.1803584,0.7654229,0,topic-transformer,alpha=1,1
5.2055635,10.120365,3,topic-transformer,alpha=1,1
16.83766,8.278162,9,topic-transformer,alpha=1,1
15.795757,0.06554709,2,topic-transformer,alpha=1,1
2.6012418,6.018262,7,topic-transformer,alpha=1,1
17.939713,4.482039,6,topic-transformer,alpha=1,1
3.8655648,5.2990913,2,topic-transformer,alpha=1,1
0.661374,3.0112815,7,topic-transformer,alpha=1,1
17.89907,1.289067,9,topic-transformer,alpha=1,1
5.0483246,0.71163386,7,topic-transformer,alpha=1,1
-9.222492,0.4841096,1,topic-transformer,alpha=1,1
2.0214455,5.8482904,7,topic-transformer,alpha=1,1
15.781317,0.06592746,0,topic-transformer,alpha=1,1
1.4659102,5.2249255,0,topic-transformer,alpha=1,1
17.680641,0.71560454,4,topic-transformer,alpha=1,1
1.9220184,1.1635115,5,topic-transformer,alpha=1,1
16.150526,0.0071781543,5,topic-transformer,alpha=1,1
18.122173,1.5912272,0,topic-transformer,alpha=1,1
19.033012,3.2903402,4,topic-transformer,alpha=1,1
0.7967294,2.8341603,0,topic-transformer,alpha=1,1
18.42391,5.7457166,9,topic-transformer,alpha=1,1
1.6706127,5.6507297,7,topic-transformer,alpha=1,1
4.1844068,4.9772463,8,topic-transformer,alpha=1,1
19.046791,3.4284487,4,topic-transformer,alpha=1,1
1.2114682,2.216374,5,topic-transformer,alpha=1,1
2.2064137,0.9639509,7,topic-transformer,alpha=1,1
-9.284802,-0.9565514,1,topic-transformer,alpha=1,1
18.152554,4.222594,6,topic-transformer,alpha=1,1
1.7601635,5.548919,0,topic-transformer,alpha=1,1
11.996595,-1.5241492,4,topic-transformer,alpha=1,1
-9.109762,0.87875205,1,topic-transformer,alpha=1,1
15.388698,-0.00016359636,0,topic-transformer,alpha=1,1
14.23155,-0.70062447,5,topic-transformer,alpha=1,1
18.506653,2.5753007,9,topic-transformer,alpha=1,1
16.828838,9.061501,9,topic-transformer,alpha=1,1
7.1199455,0.123602524,2,topic-transformer,alpha=1,1
7.412226,0.20871334,7,topic-transformer,alpha=1,1
17.001013,8.056567,9,topic-transformer,alpha=1,1
5.3353686,10.2279215,3,topic-transformer,alpha=1,1
12.579486,-1.3708025,5,topic-transformer,alpha=1,1
-9.221791,-0.8059126,1,topic-transformer,alpha=1,1
1.9777898,5.8279223,7,topic-transformer,alpha=1,1
3.664734,0.78892606,0,topic-transformer,alpha=1,1
12.838597,-1.2916988,7,topic-transformer,alpha=1,1
1.214104,2.0628448,7,topic-transformer,alpha=1,1
15.134481,-0.22766265,0,topic-transformer,alpha=1,1
6.4799023,9.680854,8,topic-transformer,alpha=1,1
18.969702,3.626163,9,topic-transformer,alpha=1,1
1.810128,1.5714955,7,topic-transformer,alpha=1,1
11.808463,-1.6448301,0,topic-transformer,alpha=1,1
2.1825962,1.4055476,0,topic-transformer,alpha=1,1
-9.317082,-0.97074807,1,topic-transformer,alpha=1,1
11.910839,-1.2564329,0,topic-transformer,alpha=1,1
-9.572369,-1.5839028,1,topic-transformer,alpha=1,1
1.2557309,4.9058223,7,topic-transformer,alpha=1,1
6.9741774,9.261576,8,topic-transformer,alpha=1,1
18.256536,4.386434,6,topic-transformer,alpha=1,1
14.036518,-0.78408045,7,topic-transformer,alpha=1,1
2.7466888,5.9788833,7,topic-transformer,alpha=1,1
14.174052,-0.72138786,5,topic-transformer,alpha=1,1
4.401393,0.9128785,0,topic-transformer,alpha=1,1
17.23263,7.29047,9,topic-transformer,alpha=1,1
5.788096,0.5113593,7,topic-transformer,alpha=1,1
5.203354,0.75138146,7,topic-transformer,alpha=1,1
3.5490513,0.7420613,2,topic-transformer,alpha=1,1
7.251657,0.26158983,5,topic-transformer,alpha=1,1
4.0807233,0.6296577,5,topic-transformer,alpha=1,1
-9.207367,-0.93638355,1,topic-transformer,alpha=1,1
0.61786675,3.2214158,7,topic-transformer,alpha=1,1
1.6053509,5.575597,7,topic-transformer,alpha=1,1
15.120618,-0.21540436,0,topic-transformer,alpha=1,1
2.595993,6.044175,7,topic-transformer,alpha=1,1
12.845638,-1.2868816,5,topic-transformer,alpha=1,1
11.833972,-1.7056671,2,topic-transformer,alpha=1,1
-9.234322,-0.6365944,1,topic-transformer,alpha=1,1
17.790112,6.5203753,9,topic-transformer,alpha=1,1
6.487649,0.47379714,0,topic-transformer,alpha=1,1
18.027672,6.307134,4,topic-transformer,alpha=1,1
18.892675,2.5111327,5,topic-transformer,alpha=1,1
5.34519,0.67212504,5,topic-transformer,alpha=1,1
15.824788,0.19922899,2,topic-transformer,alpha=1,1
1.0541655,3.5162578,0,topic-transformer,alpha=1,1
11.720023,-1.3746642,0,topic-transformer,alpha=1,1
0.8212422,3.717086,7,topic-transformer,alpha=1,1
17.3414,7.094281,9,topic-transformer,alpha=1,1
18.111708,6.215003,4,topic-transformer,alpha=1,1
5.2935977,10.159734,3,topic-transformer,alpha=1,1
13.04431,-1.1115937,2,topic-transformer,alpha=1,1
18.688805,5.5604815,4,topic-transformer,alpha=1,1
15.636301,-0.16371785,5,topic-transformer,alpha=1,1
18.947159,2.8752208,4,topic-transformer,alpha=1,1
5.371493,0.67727464,7,topic-transformer,alpha=1,1
6.3510647,9.738321,3,topic-transformer,alpha=1,1
12.623479,-1.4342734,5,topic-transformer,alpha=1,1
-9.393948,-1.3296415,1,topic-transformer,alpha=1,1
16.969925,8.175414,9,topic-transformer,alpha=1,1
4.005238,5.0014615,2,topic-transformer,alpha=1,1
2.33542,6.0819707,7,topic-transformer,alpha=1,1
-9.1850815,0.71848524,1,topic-transformer,alpha=1,1
18.406559,2.3032312,9,topic-transformer,alpha=1,1
4.0457754,4.847898,8,topic-transformer,alpha=1,1
11.799313,-1.5420885,2,topic-transformer,alpha=1,1
16.933187,8.163736,9,topic-transformer,alpha=1,1
3.9530184,3.4715168,6,topic-transformer,alpha=1,1
1.2157794,2.110284,7,topic-transformer,alpha=1,1
13.141725,-1.168203,5,topic-transformer,alpha=1,1
17.732847,6.592711,9,topic-transformer,alpha=1,1
6.4445853,0.38180465,7,topic-transformer,alpha=1,1
5.6994133,0.5979394,7,topic-transformer,alpha=1,1
0.98915505,2.7422354,2,topic-transformer,alpha=1,1
6.7554197,9.469406,8,topic-transformer,alpha=1,1
17.701902,0.691857,5,topic-transformer,alpha=1,1
5.4926605,0.6244898,7,topic-transformer,alpha=1,1
-9.223805,-0.7574519,1,topic-transformer,alpha=1,1
3.0119524,5.95647,7,topic-transformer,alpha=1,1
15.260098,-0.07464976,9,topic-transformer,alpha=1,1
16.372782,0.45140556,9,topic-transformer,alpha=1,1
17.195501,1.0151985,9,topic-transformer,alpha=1,1
4.163035,0.70243317,7,topic-transformer,alpha=1,1
6.6092725,9.573522,8,topic-transformer,alpha=1,1
15.800586,0.2584783,0,topic-transformer,alpha=1,1
2.0869524,5.8881497,7,topic-transformer,alpha=1,1
6.9930253,9.244374,8,topic-transformer,alpha=1,1
1.1619692,2.1251462,7,topic-transformer,alpha=1,1
12.285892,-1.5785204,4,topic-transformer,alpha=1,1
12.258569,-1.094838,0,topic-transformer,alpha=1,1
3.7494335,3.155615,6,topic-transformer,alpha=1,1
5.3603425,10.134642,3,topic-transformer,alpha=1,1
16.802368,8.905676,9,topic-transformer,alpha=1,1
16.838812,8.420294,9,topic-transformer,alpha=1,1
11.727103,-1.7390151,0,topic-transformer,alpha=1,1
16.816584,8.782957,6,topic-transformer,alpha=1,1
18.479858,2.6535807,2,topic-transformer,alpha=1,1
0.76648813,3.8564627,0,topic-transformer,alpha=1,1
13.425801,-0.95266926,2,topic-transformer,alpha=1,1
18.574583,5.3352504,9,topic-transformer,alpha=1,1
15.778352,0.30228892,0,topic-transformer,alpha=1,1
-9.426682,-1.4318192,1,topic-transformer,alpha=1,1
17.248621,7.276273,4,topic-transformer,alpha=1,1
4.157097,0.7115728,7,topic-transformer,alpha=1,1
12.930681,-1.2475953,4,topic-transformer,alpha=1,1
-9.185269,0.26396024,1,topic-transformer,alpha=1,1
16.678118,0.1300411,4,topic-transformer,alpha=1,1
18.551392,2.5471673,6,topic-transformer,alpha=1,1
16.893515,8.316742,6,topic-transformer,alpha=1,1
13.795959,-0.8609511,0,topic-transformer,alpha=1,1
0.9262119,4.2871637,7,topic-transformer,alpha=1,1
3.8552167,0.50651824,7,topic-transformer,alpha=1,1
0.7115403,3.048433,7,topic-transformer,alpha=1,1
1.7850517,1.2655333,7,topic-transformer,alpha=1,1
6.87864,0.34810463,9,topic-transformer,alpha=1,1
4.4490843,0.70480806,5,topic-transformer,alpha=1,1
6.302176,0.39716113,5,topic-transformer,alpha=1,1
4.059585,4.894423,3,topic-transformer,alpha=1,1
3.5407445,5.505913,8,topic-transformer,alpha=1,1
-9.270264,-0.81192297,1,topic-transformer,alpha=1,1
5.294871,10.206622,3,topic-transformer,alpha=1,1
6.8688297,9.334901,8,topic-transformer,alpha=1,1
-9.270748,-0.72346866,1,topic-transformer,alpha=1,1
17.7507,6.550898,9,topic-transformer,alpha=1,1
-9.0739,0.92295873,1,topic-transformer,alpha=1,1
17.988781,6.3444514,5,topic-transformer,alpha=1,1
0.83348376,4.1631083,7,topic-transformer,alpha=1,1
2.2076533,5.9962053,8,topic-transformer,alpha=1,1
18.210596,1.515902,4,topic-transformer,alpha=1,1
5.277664,10.191361,3,topic-transformer,alpha=1,1
18.045855,6.289402,4,topic-transformer,alpha=1,1
6.8052974,9.425555,8,topic-transformer,alpha=1,1
17.463432,0.5152121,5,topic-transformer,alpha=1,1
14.368523,-0.6403024,4,topic-transformer,alpha=1,1
4.199347,0.7997346,7,topic-transformer,alpha=1,1
1.5149056,5.271003,0,topic-transformer,alpha=1,1
18.713997,5.430293,5,topic-transformer,alpha=1,1
6.739395,9.480451,8,topic-transformer,alpha=1,1
-9.547941,-1.5508299,1,topic-transformer,alpha=1,1
1.7371063,1.3050257,7,topic-transformer,alpha=1,1
-9.227442,-0.16787732,1,topic-transformer,alpha=1,1
17.15826,0.5465467,9,topic-transformer,alpha=1,1
15.783129,-0.05251875,7,topic-transformer,alpha=1,1
1.6882074,5.652681,7,topic-transformer,alpha=1,1
18.469177,5.64529,9,topic-transformer,alpha=1,1
17.161633,7.426268,4,topic-transformer,alpha=1,1
16.570873,0.22899294,5,topic-transformer,alpha=1,1
-9.602328,-1.6290312,1,topic-transformer,alpha=1,1
18.99104,2.5293682,4,topic-transformer,alpha=1,1
3.6884644,5.4433775,8,topic-transformer,alpha=1,1
16.880663,0.7013163,0,topic-transformer,alpha=1,1
2.5335531,0.8799191,0,topic-transformer,alpha=1,1
18.849312,2.3640392,0,topic-transformer,alpha=1,1
12.093302,-1.6303183,7,topic-transformer,alpha=1,1
-9.210834,0.51690555,1,topic-transformer,alpha=1,1
2.866508,0.6814199,2,topic-transformer,alpha=1,1
12.116756,-1.5931662,7,topic-transformer,alpha=1,1
14.663342,-0.54077625,4,topic-transformer,alpha=1,1
0.87480813,3.0383492,5,topic-transformer,alpha=1,1
1.4139104,1.7099136,5,topic-transformer,alpha=1,1
2.5585582,0.7372349,5,topic-transformer,alpha=1,1
17.373474,0.5730097,5,topic-transformer,alpha=1,1
4.359849,0.8414822,0,topic-transformer,alpha=1,1
17.93825,1.2498385,0,topic-transformer,alpha=1,1
3.9620125,3.7596073,6,topic-transformer,alpha=1,1
5.276027,0.67395616,5,topic-transformer,alpha=1,1
0.9616505,3.5768905,2,topic-transformer,alpha=1,1
15.956708,-0.13426447,4,topic-transformer,alpha=1,1
-9.560599,-1.5955052,1,topic-transformer,alpha=1,1
3.8211956,0.42366737,7,topic-transformer,alpha=1,1
12.6087885,-1.3782337,7,topic-transformer,alpha=1,1
6.821944,9.396889,8,topic-transformer,alpha=1,1
6.6304116,0.27674043,0,topic-transformer,alpha=1,1
13.435598,-0.9998384,0,topic-transformer,alpha=1,1
18.209646,6.1110067,4,topic-transformer,alpha=1,1
17.909092,4.5636125,6,topic-transformer,alpha=1,1
16.857273,8.246683,9,topic-transformer,alpha=1,1
4.178191,2.8033674,6,topic-transformer,alpha=1,1
2.8165298,0.61470366,5,topic-transformer,alpha=1,1
2.6975143,0.78954667,0,topic-transformer,alpha=1,1
3.93043,3.8196423,6,topic-transformer,alpha=1,1
1.9941214,1.2498727,7,topic-transformer,alpha=1,1
17.439957,0.5029821,4,topic-transformer,alpha=1,1
5.31282,10.207216,3,topic-transformer,alpha=1,1
6.3920197,0.47291714,2,topic-transformer,alpha=1,1
1.642271,1.458048,7,topic-transformer,alpha=1,1
2.415734,0.865143,7,topic-transformer,alpha=1,1
5.859463,0.7891194,6,topic-transformer,alpha=1,1
