x,y,label,lane,dose,seed
0.8580623,8.082148,6,topic-transformer,alpha=1,2
10.523461,5.67136,0,topic-transformer,alpha=1,2
13.869967,1.4704595,9,topic-transformer,alpha=1,2
11.644988,4.254234,6,topic-transformer,alpha=1,2
9.359417,7.6960974,5,topic-transformer,alpha=1,2
2.0837123,9.3497305,7,topic-transformer,alpha=1,2
4.0725017,11.1268,7,topic-transformer,alpha=1,2
9.627439,6.9076657,5,topic-transformer,alpha=1,2
1.6941371,6.6229525,8,topic-transformer,alpha=1,2
10.61697,6.714137,0,topic-transformer,alpha=1,2
2.6323373,9.962837,7,topic-transformer,alpha=1,2
6.8363814,7.891688,6,topic-transformer,alpha=1,2
8.001795,10.811368,7,topic-transformer,alpha=1,2
13.727715,1.6446422,9,topic-transformer,alpha=1,2
4.455686,9.812312,6,topic-transformer,alpha=1,2
1.4829214,7.0843654,8,topic-transformer,alpha=1,2
3.9711936,11.497768,7,topic-transformer,alpha=1,2
-1.7878047,4.394518,2,topic-transformer,alpha=1,2
2.4089417,9.667268,8,topic-transformer,alpha=1,2
10.981352,3.1620393,9,topic-transformer,alpha=1,2
5.5827856,7.0282006,2,topic-transformer,alpha=1,2
13.661115,1.6821102,9,topic-transformer,alpha=1,2
4.73251,12.213673,7,topic-transformer,alpha=1,2
3.1242518,10.810713,7,topic-transformer,alpha=1,2
10.509164,5.447956,7,topic-transformer,alpha=1,2
7.1454697,11.681776,7,topic-transformer,alpha=1,2
3.3509722,11.092291,7,topic-transformer,alpha=1,2
7.3702407,7.407312,5,topic-transformer,alpha=1,2
10.502276,6.410151,7,topic-transformer,alpha=1,2
9.615929,6.457464,5,topic-transformer,alpha=1,2
-3.5612824,3.8051128,4,topic-transformer,alpha=1,2
11.037425,3.2130792,9,topic-transformer,alpha=1,2
-1.3665644,4.594062,4,topic-transformer,alpha=1,2
3.996059,10.171647,6,topic-transformer,alpha=1,2
-7.9632387,8.772459,1,topic-transformer,alpha=1,2
7.19477,7.8162155,0,topic-transformer,alpha=1,2
6.8541703,7.3614373,4,topic-transformer,alpha=1,2
-7.9757833,9.153825,1,topic-transformer,alpha=1,2
10.688912,5.236859,7,topic-transformer,alpha=1,2
6.742903,7.5515866,6,topic-transformer,alpha=1,2
-0.33151436,5.288522,2,topic-transformer,alpha=1,2
-7.5634656,11.083596,1,topic-transformer,alpha=1,2
10.803402,5.17758,0,topic-transformer,alpha=1,2
6.088036,7.3149385,2,topic-transformer,alpha=1,2
5.90204,12.651378,7,topic-transformer,alpha=1,2
